uncchdid,female,sea83,sea86,sea91,seatotal,sea05,SEAsum_83_05
20007,1,0.5368098616600037,0.5719345808029175,-0.282681941986084,0.8260625004768372,-0.0762777328491211,0.46053212881088257
20010,1,-0.5778565406799316,-0.5581552982330322,-0.502093493938446,-1.6381053924560547,-0.2973223924636841,-0.8751789331436157
20036,1,-0.46300384402275085,-0.48369261622428894,-0.5029606819152832,-1.4496572017669678,1.0201791524887085,0.5571753084659576
20037,1,-0.1082344800233841,0.3354845345020294,0.26122018694877625,0.48847025632858276,0.6331312656402588,0.5248967856168747
20040,1,0.6476506590843201,0.5394542813301086,0.6179012060165405,1.8050061464309692,1.8130384683609009,2.460689127445221
20042,1,-0.7009364366531372,-0.7501986622810364,-0.43000566959381104,-1.8811407089233398,-0.8076508641242981,-1.5085873007774353
20043,1,-0.2347439080476761,-0.12480269372463226,-0.5013411641120911,-0.8608877658843994,0.22297275066375732,-0.011771157383918762
20047,1,-0.3541235625743866,-0.4879172146320343,-0.09622582793235779,-0.9382666349411011,0.31962984800338745,-0.034493714570999146
20068,1,-0.46407613158226013,-0.5973923206329346,-0.6571711301803589,-1.718639612197876,-0.8423008918762207,-1.3063770234584808
20070,1,-0.1983216106891632,-0.14402338862419128,0.2324952781200409,-0.1098497211933136,-0.9458189010620117,-1.144140511751175
20071,1,0.11537238210439682,0.09138251096010208,0.45241066813468933,0.6591655611991882,-0.7355115413665771,-0.6201391592621803
20072,0,-0.04169230908155441,-0.017841972410678864,-0.0665523111820221,-0.12608659267425537,0.2963557541370392,0.25466344505548477
20073,1,0.19500884413719177,0.1584225296974182,-0.08578459918498993,0.26764678955078125,0.03888827562332153,0.2338971197605133
20083,1,0.15197309851646423,-0.13869266211986542,-0.259634792804718,-0.2463543564081192,0.81697016954422,0.9689432680606842
20105,1,1.1384303569793701,1.7400293350219727,1.8346866369247437,4.713146209716797,0.16988825798034668,1.3083186149597168
20107,1,-0.5184448957443237,-0.47232988476753235,-0.4843624234199524,-1.4751372337341309,-0.17865414917469025,-0.697099044919014
20109,1,-0.17384028434753418,-0.3068879246711731,-0.3834533095359802,-0.8641815185546875,0.22885210812091827,0.055011823773384094
20110,1,-0.058036208152770996,-0.1918192207813263,-0.10066929459571838,-0.3505247235298157,-0.27403929829597473,-0.3320755064487457
20115,1,0.035258948802948,-0.25478503108024597,-0.3030417263507843,-0.5225678086280823,0.15597866475582123,0.19123761355876923
20133,0,-0.14248275756835938,-0.13030248880386353,0.05025036633014679,-0.2225348800420761,0.008490164764225483,-0.1339925928041339
20138,1,-0.40861010551452637,-0.37629440426826477,-0.6156415939331055,-1.4005460739135742,-0.4241567552089691,-0.8327668607234955
20144,1,1.2982254028320312,0.5046755075454712,0.6538750529289246,2.4567759037017822,0.22280625998973846,1.5210316628217697
20156,1,-0.4766213893890381,-0.37028348445892334,-0.06482452154159546,-0.9117293953895569,-0.3316470682621002,-0.8082684576511383
20162,1,1.164932370185852,0,2.0695509910583496,3.234483242034912,0.8080232739448547,1.9729556441307068
20163,0,1.0305852890014648,1.405677318572998,1.1278265714645386,3.564089298248291,0.4985206127166748,1.5291059017181396
20173,1,0.3563638925552368,0.8040034174919128,0.854859471321106,2.0152268409729004,1.2754579782485962,1.631821870803833
20181,0,0.8853585720062256,1.823033332824707,1.3707799911499023,4.079172134399414,-0.020261406898498535,0.865097165107727
20208,1,0.5844147801399231,0.3206643760204315,0.1616528034210205,1.0667319297790527,-0.7324367165565491,-0.14802193641662598
20218,0,0.8100590109825134,0.6827770471572876,0.37627387046813965,1.869109869003296,-0.09125735610723495,0.7188016548752785
20226,1,-0.12673768401145935,-0.31712502241134644,-0.4995388984680176,-0.943401575088501,-0.8656764030456543,-0.9924140870571136
20229,1,-0.49628767371177673,0.25705474615097046,-0.6020262241363525,-0.8412591218948364,-0.8260124325752258,-1.3223001062870026
20230,0,0.7445614337921143,0.4197812080383301,-0.5354686975479126,0.6288739442825317,0.1847081184387207,0.929269552230835
20232,1,0.9381579160690308,0.8500375747680664,0.34777528047561646,2.1359708309173584,0.804099977016449,1.7422578930854797
20245,0,-0.9644596576690674,-0.9496583342552185,-0.4092174470424652,-2.3233354091644287,-0.9909045696258545,-1.9553642272949219
20265,1,0.24588249623775482,0.17487940192222595,0.1919366866350174,0.6126985549926758,0.5031285285949707,0.7490110248327255
20275,1,0.12153905630111694,0.029627948999404907,-0.0952395498752594,0.05592745542526245,-0.49362674355506897,-0.372087687253952
20283,1,-0.57823646068573,-0.4966886043548584,-0.6734103560447693,-1.748335361480713,-0.1536000519990921,-0.7318365126848221
20291,1,1.2652976512908936,1.8082249164581299,1.5256431102752686,4.599165916442871,1.9000362157821655,3.165333867073059
20295,1,0.6046370267868042,0.6399566531181335,0.4052477478981018,1.6498414278030396,0.5676963329315186,1.1723333597183228
20313,1,1.3238292932510376,1.2134162187576294,0.9677690267562866,3.505014419555664,0.20024095475673676,1.5240702480077744
20316,1,0.36754369735717773,0.17233556509017944,0.3253740668296814,0.8652533292770386,1.13904869556427,1.5065923929214478
20319,1,0.3882025480270386,0.3888823688030243,0.12598314881324768,0.9030680656433105,0.025870660319924355,0.41407320834696293
20326,1,-0.05031513422727585,-0.30252039432525635,-0.46449506282806396,-0.8173305988311768,-0.015563865192234516,-0.06587899941951036
20328,1,-0.22829076647758484,-0.27063512802124023,0.16069039702415466,-0.3382354974746704,-0.1840055137872696,-0.41229628026485443
20331,1,0.2509373426437378,0.828159511089325,0.7431719303131104,1.8222687244415283,-0.4598259925842285,-0.20888864994049072
20336,1,-0.1511976718902588,0,-0.29564350843429565,-0.44684118032455444,-0.2701253890991211,-0.4213230609893799
20338,1,-0.3098061978816986,-0.5183917880058289,-0.17220312356948853,-1.0004011392593384,-0.5712510347366333,-0.8810572326183319
20341,1,-0.2523985207080841,-0.3618699610233307,-0.5554171800613403,-1.1696856021881104,0.03861645981669426,-0.21378206089138985
20352,1,0.9708808660507202,0.6568304300308228,1.0937988758087158,2.721510171890259,1.6240648031234741,2.5949456691741943
20361,1,1.2579206228256226,0.577305793762207,0.637323796749115,2.4725501537323,0.09519516676664352,1.353115789592266
20373,1,-0.732940673828125,0,-0.11955258995294571,-0.8524932861328125,-1.5438152551651,-2.276755928993225
20385,1,-0.45948901772499084,-0.2880275249481201,-0.04263189435005188,-0.7901484370231628,0.451549768447876,-0.007939249277114868
20386,0,0.900874137878418,0.8786759376525879,1.0333937406539917,2.812943935394287,0.7202728390693665,1.6211469769477844
20389,1,0.20758798718452454,0.3658890724182129,0.701740562915802,1.2752176523208618,0.796617329120636,1.0042053163051605
20393,1,-0.5012849569320679,-0.45169109106063843,-0.5030409097671509,-1.456017017364502,-0.0938258245587349,-0.5951107814908028
20395,1,-0.2607981860637665,-0.4998326897621155,0.40625622868537903,-0.35437464714050293,1.0143980979919434,0.7535999119281769
20396,1,-0.32256823778152466,-0.09677629172801971,-0.4324464499950409,-0.8517909646034241,-0.45307841897010803,-0.7756466567516327
20398,1,0.0063584595918655396,-0.08614130318164825,-0.270685076713562,-0.3504679203033447,0.29238247871398926,0.2987409383058548
20401,0,-0.5135937929153442,-0.5652489066123962,-0.2891772389411926,-1.368019938468933,-0.7338454127311707,-1.247439205646515
20419,0,-0.8820101022720337,-0.8245171308517456,-1.1053742170333862,-2.811901569366455,-1.4823623895645142,-2.364372491836548
20420,0,1.1652262210845947,0.7755448818206787,1.0398917198181152,2.9806628227233887,1.2575072050094604,2.422733426094055
20421,1,-0.1087166965007782,0.03375771641731262,0.6060609221458435,0.5311019420623779,0.7116584777832031,0.6029417812824249
20426,1,0.8751016855239868,1.3715410232543945,1.1568245887756348,3.4034671783447266,0.6134421825408936,1.4885438680648804
20428,1,0.7526530027389526,1.004433274269104,1.3945503234863281,3.1516366004943848,-0.282713383436203,0.46993961930274963
20429,1,-0.05249665677547455,-0.05501951277256012,-0.10867306590080261,-0.21618923544883728,-0.29783427715301514,-0.3503309339284897
20430,1,0.010733403265476227,0.14269526302814484,0.646581768989563,0.8000104427337646,0.565657913684845,0.5763913169503212
20432,1,1.4956161975860596,0,1.5327305793762207,3.0283467769622803,0.8450503945350647,2.3406665921211243
20437,0,-0.2580643594264984,-0.3938528597354889,-0.288114070892334,-0.9400312900543213,0.526400089263916,0.2683357298374176
20438,1,-0.3781251013278961,-0.25582581758499146,-0.5753881931304932,-1.2093391418457031,0.16016685962677002,-0.2179582417011261
20440,1,-0.3305465877056122,-0.2819136083126068,-0.3508623540401459,-0.9633225202560425,0.5809963345527649,0.2504497468471527
20445,1,0.39258766174316406,0.47574764490127563,0,0.8683353066444397,0.17548947036266327,0.5680771321058273
20476,0,-0.10791795700788498,-0.12956875562667847,0.29032912850379944,0.05284241586923599,0.0965367928147316,-0.011381164193153381
20483,1,1.0096707344055176,0.19454269111156464,0.42732083797454834,1.631534218788147,0.8456754684448242,1.8553462028503418
20493,1,0.31777578592300415,0.6364373564720154,0.3751555383205414,1.3293687105178833,0.6215763092041016,0.9393520951271057
20496,1,-0.5200656056404114,-0.7720786333084106,-0.664359450340271,-1.9565036296844482,-0.76547771692276,-1.2855433225631714
20499,1,-0.15399566292762756,-0.12364145368337631,-0.36384180188179016,-0.6414788961410522,-0.1825791448354721,-0.33657480776309967
20510,0,-1.027621865272522,-1.035369873046875,-0.2258155345916748,-2.2888073921203613,-0.19508035480976105,-1.222702220082283
20526,1,0.14873987436294556,0.005541801452636719,-0.3053579032421112,-0.15107622742652893,0.15928782522678375,0.3080276995897293
20531,1,-0.41388970613479614,-0.3965035676956177,-0.5396329760551453,-1.350026249885559,-0.7934988141059875,-1.2073885202407837
20534,1,-0.079788438975811,0.01960168033838272,-0.28324058651924133,-0.3434273600578308,-0.23508203029632568,-0.3148704692721367
20552,0,0.5279584527015686,0.7229612469673157,0.34053027629852295,1.5914499759674072,0.625835657119751,1.1537941098213196
20555,1,-0.14182069897651672,-0.14160361886024475,-0.22639405727386475,-0.5098183751106262,-0.8758037686347961,-1.0176244676113129
20557,1,0.754116415977478,0.40527790784835815,0.14734973013401031,1.30674409866333,-1.2857409715652466,-0.5316245555877686
20560,1,1.6440800428390503,1.3277395963668823,0.6738226413726807,3.6456422805786133,0.2351652830839157,1.879245325922966
20562,1,-0.22382250428199768,-0.47306594252586365,-0.4859286844730377,-1.1828171014785767,0.1866857409477234,-0.03713676333427429
20566,0,0.5202932953834534,0.7273017168045044,0.18967607617378235,1.4372711181640625,0.213373601436615,0.7336668968200684
20589,1,-0.2691766619682312,-0.2177317887544632,0.05283910036087036,-0.43406933546066284,-0.05805295705795288,-0.3272296190261841
20592,1,-0.4772913455963135,-0.19791686534881592,0.13869225978851318,-0.5365159511566162,0.3312045633792877,-0.14608678221702576
20609,1,0.8665226697921753,0.7928937673568726,0.773922324180603,2.4333386421203613,3.4224765300750732,4.2889991998672485
20615,1,1.2956347465515137,1.489722728729248,1.6152009963989258,4.4005584716796875,1.161524772644043,2.4571595191955566
20616,0,1.0824337005615234,1.136592149734497,2.220759153366089,4.439785003662109,0.84775543212890625,1.9301891326904297
20631,1,-0.28010907769203186,0.20157644152641296,-0.7184896469116211,-0.79702228307724,-0.9930205345153809,-1.2731296122074127
20633,1,0.6514387726783752,0.711767852306366,0.5714868307113647,1.934693455696106,1.4299496412277222,2.0813884139060974
20637,1,1.5012046098709106,1.216080904006958,-0.31806284189224243,2.3992226123809814,-0.2866714894771576,1.214533120393753
20649,1,-0.534700334072113,-0.5848079323768616,-0.32039451599121094,-1.4399027824401855,0.5803050398826599,0.045604705810546875
20661,0,1.2082223892211914,1.4932669401168823,1.3137151002883911,4.015204429626465,0.4497525990009308,1.6579749882221222
20664,1,1.7248616218566895,1.043950080871582,1.6063179969787598,4.375129699707031,1.2914074659347534,3.016269087791443
20665,1,-0.8398541212081909,-0.895527720451355,-0.9229625463485718,-2.658344268798828,-0.08073453605175018,-0.9205886572599411
20679,1,-0.4721105098724365,0,-0.29989922046661377,-0.7720097303390503,-0.30875399708747864,-0.7808645069599152
20683,1,0.16370776295661926,0.19470693171024323,0.01403595507144928,0.37245064973831177,-0.6619641780853271,-0.4982564151287079
20685,1,0.2260742485523224,0.32465699315071106,1.2129026651382446,1.7636339664459229,0.5907405018806458,0.8168147504329681
20690,1,0.3540700078010559,0.3364989757537842,0.3170821964740753,1.0076512098312378,0.396161824464798,0.7502318322658539
20703,1,0.052465252578258514,0.003043912351131439,0.015955321490764618,0.07146448642015457,0.271767258644104,0.3242325112223625
20704,1,-0.5093355178833008,-0.5136389136314392,-0.6598132848739624,-1.6827876567840576,-0.5407058596611023,-1.050041377544403
20718,1,1.429437518119812,0.746588945388794,1.518350601196289,3.6943769454956055,0.4246656000614166,1.8541031181812286
20722,1,-1.0912466049194336,-1.1301071643829346,-1.1989331245422363,-3.4202868938446045,-0.30252164602279663,-1.3937682509422302
20724,0,-0.357999324798584,-0.3623869717121124,-0.3406798541545868,-1.0610661506652832,0.19896407425403595,-0.15903525054454803
20725,1,0.5917801856994629,1.3448885679244995,0.5924464464187622,2.5291152000427246,0.8880188465118408,1.4797990322113037
20727,0,1.7334023714065552,3.8269095420837402,2.832455635070801,8.392767906188965,1.8243883848190308,3.557790756225586
20752,1,0.7627789974212646,0,0.8571760654449463,1.619955062866211,1.342599868774414,2.1053788661956787
20756,1,0.17634662985801697,0.7657537460327148,0.16708004474639893,1.1091804504394531,0.6545843482017517,0.8309309780597687
20757,1,0.45576828718185425,0.4513899087905884,0.5728538632392883,1.480012059211731,0.7355360388755798,1.191304326057434
20764,0,-0.12960202991962433,-0.1853943020105362,-0.05864693224430084,-0.37364327907562256,-0.2948724031448364,-0.42447443306446075
20782,1,-0.3215198516845703,-0.398872435092926,-0.409736305475235,-1.1301286220550537,0.12299486994743347,-0.19852498173713684
20784,1,1.4614710807800293,2.19822359085083,0.8048813343048096,4.46457576751709,-0.1833491325378418,1.2781219482421875
20788,1,0.36690255999565125,0.5746646523475647,0.3832409381866455,1.324808120727539,1.3275561332702637,1.694458693265915
20790,1,0.5724709033966064,0,0.7675808668136597,1.3400517702102661,0.18612171709537506,0.7585926204919815
20794,1,0.9712845683097839,0.8449631333351135,0.3382236957550049,2.1544713973999023,0.6077076196670532,1.5789921879768372
20799,0,1.437677025794983,1.728900671005249,0.9708808660507202,4.137458801269531,0.6501361727714539,2.0878131985664368
20801,0,-0.8549332618713379,-0.84175705909729,-0.9522653222084045,-2.6489555835723877,-0.8989374041557312,-1.753870666027069
20803,1,-0.04883609712123871,-0.13284094631671906,0.1153455376625061,-0.06633150577545166,0.35734692215919495,0.30851082503795624
20817,1,-0.3672053813934326,-0.30745789408683777,-0.46613672375679016,-1.1407999992370605,-0.2864152491092682,-0.6536206305027008
20822,1,0.45849040150642395,0.5355104804039001,0.43183571100234985,1.4258365631103516,-0.22203947603702545,0.2364509254693985
20827,1,0.23514434695243835,0.2445545494556427,-0.0729512870311737,0.40674760937690735,0.6006713509559631,0.8358156979084015
20828,1,0.8925458192825317,1.434719443321228,1.1006582975387573,3.4279236793518066,0.38138294219970703,1.2739287614822388
20838,0,-0.3116894066333771,-0.4296084940433502,-0.29138219356536865,-1.0326800346374512,-0.7830072045326233,-1.0946966111660004
20853,1,1.1534878015518188,1.5902470350265503,1.2172406911849976,3.9609756469726562,0.325794517993927,1.4792823195457458
20855,1,0.594667375087738,0.5184750556945801,0.15901651978492737,1.2721589803695679,-0.10657908767461777,0.48808828741312027
20858,1,0.20664730668067932,0.5465964078903198,1.120440125465393,1.8736838102340698,0.8364121913909912,1.0430594980716705
20863,1,-0.19623452425003052,-0.22463861107826233,0.11335417628288269,-0.30751895904541016,0.09625545144081116,-0.09997907280921936
20865,1,1.1138997077941895,0.07199002802371979,-0.49154365062713623,0.6943460702896118,-0.8645502924919128,0.2493494153022766
20867,1,0.45450836420059204,0.4289388656616211,-0.32041415572166443,0.5630331039428711,0.012596170417964458,0.4671045346185565
20882,0,0.09599070996046066,0.7608428001403809,0.04805272817611694,0.9048862457275391,-0.12204653024673462,-0.026055820286273956
20883,1,1.092479944229126,0.9231151342391968,1.579243540763855,3.5948386192321777,1.2073551416397095,2.2998350858688354
20890,1,-0.10030998289585114,-0.1181238442659378,0.4762023687362671,0.25776854157447815,-0.04279452934861183,-0.14310451224446297
20897,1,0.08454588055610657,0.11889098584651947,-0.14859293401241302,0.05484393239021301,-0.8609187006950378,-0.7763728201389313
20902,1,-0.19996501505374908,-0.23784694075584412,-0.07771944254636765,-0.5155314207077026,0.6035987734794617,0.4036337584257126
20908,1,0.3456514775753021,-0.31282368302345276,0.6360521912574768,0.6688799858093262,-0.66378253698349,-0.31813105940818787
20913,0,0.37411612272262573,0.38780462741851807,0.27786731719970703,1.039788007736206,0.6866995692253113,1.060815691947937
20917,1,-0.045660145580768585,-0.31255462765693665,-0.12307438999414444,-0.4812891483306885,1.1403886079788208,1.0947284623980522
20923,1,-0.11966205388307571,-0.1334451138973236,0.0499698668718338,-0.20313730835914612,-0.4457460939884186,-0.5654081478714943
20927,1,-0.6343769431114197,-0.7345829010009766,-0.7985066175460815,-2.167466402053833,-1.82418954372406,-2.4585664868354797
20930,1,-0.6375898718833923,-0.5089182257652283,-0.41314205527305603,-1.559650182723999,-0.6494281888008118,-1.287018060684204
20933,1,1.1632874011993408,1.2227966785430908,1.0840009450912476,3.4700851440429688,1.8367422819137573,3.000029683113098
20934,1,0.9361474514007568,0.7725083231925964,0.27085381746292114,1.9795095920562744,0.39472222328186035,1.3308696746826172
20953,1,0.10481739044189453,0.06365183740854263,-0.6173887252807617,-0.44891950488090515,0.0223411712795496,0.12715856172144413
20956,1,-0.10918394476175308,-0.6427630186080933,-0.4983600378036499,-1.2503069639205933,0.9700953364372253,0.8609113916754723
20973,1,-0.3185558617115021,-0.88205718994140625,-1.292520523071289,-2.493133544921875,-0.13865244388580322,-0.4572083055973053
20982,0,-0.929861307144165,-0.7514117360115051,-0.7323161959648132,-2.4135892391204834,-1.025796890258789,-1.955658197402954
20997,1,-0.45323777198791504,-0.4590924382209778,-0.16682156920433044,-1.0791517496109009,-0.20974735915660858,-0.6629851311445236
20999,0,-0.17822344601154327,1.6610677242279053,0.4825180172920227,1.965362310409546,0.06754952669143677,-0.1106739193201065
21004,1,-0.40348225831985474,-0.14621931314468384,-0.1930123120546341,-0.7427138686180115,0.1558159589767456,-0.24766629934310913
21016,1,-0.5738062262535095,-0.28831613063812256,-0.7570695281028748,-1.6191918849945068,-0.40872547030448914,-0.9825316965579987
21019,0,0.4453345537185669,0.11630763113498688,0.5023367404937744,1.063978910446167,0.10956209897994995,0.5548966526985168
21024,1,0.24598293006420135,0.21126233041286469,0.5331125259399414,0.9903577566146851,0.16217847168445587,0.4081614017486572
21032,1,-0.1189785823225975,-0.12520697712898254,0.0535593181848526,-0.19062623381614685,0.31274646520614624,0.19376788288354874
21050,0,-0.4008551836013794,-0.3544637858867645,-0.6434965133666992,-1.3988155126571655,-1.5447702407836914,-1.9456254243850708
21060,1,0.910708487033844,0.764576256275177,0.9189339876174927,2.5942187309265137,1.3069871664047241,2.217695653438568
21071,1,-0.17839691042900085,-0.2647702693939209,-0.4328979551792145,-0.8760651350021362,-0.41771188378334045,-0.5961087942123413
21074,1,0.5210592746734619,1.2580530643463135,-0.48915788531303406,1.289954423904419,-0.2767924666404724,0.2442668080329895
21077,1,-0.7270976305007935,-0.7871836423873901,-0.35295817255973816,-1.8672394752502441,-0.06922680884599686,-0.7963244393467903
21083,1,-0.3124549388885498,-0.512939989566803,-0.6236443519592285,-1.4490392208099365,0.3827560842037201,0.07030114531517029
21089,1,-0.16086575388908386,-0.26629769802093506,-0.1567886769771576,-0.5839521288871765,-0.249483123421669,-0.41034887731075287
21090,1,-0.5409376621246338,-0.39798468351364136,-0.5445626974105835,-1.4834849834442139,-0.5351110100746155,-1.0760486721992493
21100,1,-0.03753522038459778,-0.32294154167175293,-0.29530009627342224,-0.655776858329773,0.6150503754615784,0.5775151550769806
